머랭	NNG
요커트	NNG
프랜차이즈	NNG
치즈빵	NNG
꽈배기	NNG
페스트리	NNG
머스켓	NNG
묶음	NNG
구천	NNG
아몬드	NNG
아가씨	NNG
모든	NNG
여과지	NNG
거르기	NNG
아주머니	NNG
오피스	NNG
지역아메리카노	NNG
저	NNG
프레즐	NNG
스틱	NNG
커피콩알	NNG
반죽	NNG
성분	NNG
우유맛	NNG
오백미리	NNG
섞인	NNG
팔천	NNG
십프로	NNG
이백	NNG
치즈폼	NNG
딥초고	NNG
치즈가루	NNG
딥초코	NNG
블랙티	NNG
펄	NNG
사백	NNG
삼십	NNG
멤버쉽	NNG
뜨거우니	NNG
그램	NNG
구백	NNG
용량	NNG
진하기	NNG
T멤버쉽	NNG
연유라떼	NNG
스페인	NNG
밤라떼	NNG
밥	NNG
삶아서	NNG
액기스	NNG
첨가물	NNG
블랙화이트	NNG
3분의	NNG
1	NNG
홍시	NNG
점심	NNG
공수	NNG
IPTIME	NNG
개방형	NNG
화이트초코	NNG
작게	NNG
커피토리	NNG
연결	NNG
후	NNG
모히또	NNG
탄산	NNG
무알콜	NNG
클랜즈	NNG
착즙	NNG
녹즙	NNG
전	NNG
품목	NNG
리얼	NNG
쇼콜라	NNG
목	NNG
시원하게	NNG
적립번호	NNG
아너스	NNG
아너스회원증	NNG
회원증	NNG
서울우유	NNG
체인	NNG
전문업체	NNG
최상급	NNG
커피숍	NNG
블랜딩	NNG
추가비	NNG
콤파냐	NNG
시중	NNG
농도	NNG
정면	NNG
과자	NNG
치즈케잌	NNG
소프트	NNG
쉬폰	NNG
CJ카드	NNG
원조커피	NNG
토핑	NNG
티머니	NNG
대자	NNG
4400원	NNG
진짜딸기우유	NNG
탄산수	NNG
방식	NNG
skt할인	NNG
스파클링에이드	NNG
플랜클링	NNG
플랜클링레몬	NNG
떠먹는	NNG
0.4930555556	NNG
자스민	NNG
고구마라떼	NNG
홍차라떼	NNG
초콜릿티	NNG
복숭아티	NNG
플레인맛	NNG
어니언맛	NNG
푸드코트	NNG
주차권	NNG
5시간	NNG
벌꿀	NNG
작은컵	NNG
자몽주스	NNG
차이점	NNG
계량컵	NNG
희석	NNG
에그햄머핀	NNG
